"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs"
"1383035294887383046","Estamos respondiendo a una emergencia por presunta emanación de gas en las esquinas de VILLARRICA y LOS ACEBOS, en la comuna de RENCA. Concurren 2 carros de Bomberos de Santiago #Renca #B4 #B21 https://t.co/J5kZDBmCY2","Bomberos de Santiago","CentralCBS","2021-04-16T12:31:24.000Z","Fri Apr 16 12:31:24 +0000 2021","3","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3915588,-70.6967015 ","3","0","",""
"1383029828186685442","Se despachan 2 carros de Bomberos de Santiago a TITAN y LAS ARAUCARIAS, comuna de ESTACIÓN CENTRAL. Se recibió reporte de una emergencia por presunta emanación de gas #EstaciónCentral #H4 #B16 https://t.co/WniUI0CyOF","Bomberos de Santiago","CentralCBS","2021-04-16T12:09:41.000Z","Fri Apr 16 12:09:41 +0000 2021","11","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4590722,-70.7029955 ","3","0","",""
"1383016234002874368","Hemos despachado un carro a un emergencia por fuego en árbol o vegetación en las esquinas de AVENIDA SANTA MARÍA y ARTESANOS, en la comuna de RECOLETA #Recoleta #BR2 https://t.co/0jRXwYGjP7","Bomberos de Santiago","CentralCBS","2021-04-16T11:15:40.000Z","Fri Apr 16 11:15:40 +0000 2021","4","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4319943,-70.6512592 ","2","0","",""
"1382961912946823170","Se despachan 3 carros de Bomberos de Santiago a AVENIDA PROVIDENCIA y ELIODORO YANEZ, comuna de PROVIDENCIA. Se recibió reporte de un rescate de persona (s) #Providencia #RH1 #B13 #MX13 https://t.co/r3xWFJ5gh4","Bomberos de Santiago","CentralCBS","2021-04-16T07:39:48.000Z","Fri Apr 16 07:39:48 +0000 2021","12","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4323498,-70.6245142 ","4","0","",""
"1382956541058424836","Se despacha un carro de Bomberos de Santiago a AVENIDA 10 DE JULIO HUAMACHUCO y AVENIDA PORTUGAL, comuna de SANTIAGO. Se recibió reporte de un emergencia por fuego en árbol o vegetación #Santiago #BT3 https://t.co/k4y4UGSTPh","Bomberos de Santiago","CentralCBS","2021-04-16T07:18:28.000Z","Fri Apr 16 07:18:28 +0000 2021","3","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4518043,-70.6342866 ","2","0","",""
"1382954792474054656","A esta hora, sale un carro de Bomberos de Santiago a fuego en árbol o pastizal en las esquinas de CAUPOLICÁN y ONCE DE DICIEMBRE, en la comuna de RENCA #Renca #BX21 https://t.co/pwptzSPjtC","Bomberos de Santiago","CentralCBS","2021-04-16T07:11:31.000Z","Fri Apr 16 07:11:31 +0000 2021","3","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3971648,-70.7050956 ","2","0","",""
"1382920738676563969","Se despacha un carro de Bomberos de Santiago a BANDERA y GENERAL MACKENNA, comuna de SANTIAGO. Se recibió reporte de fuego en árbol o pastizal #Santiago #BR2 https://t.co/tTltT9RBuS","Bomberos de Santiago","CentralCBS","2021-04-16T04:56:12.000Z","Fri Apr 16 04:56:12 +0000 2021","11","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4332638,-70.6533075 ","2","0","",""
"1382880732352294914","Estamos respondiendo a una emergencia por presunta emanación de gas en las esquinas de CARMEN y VICTORIA, en la comuna de SANTIAGO. Concurren 2 carros de Bomberos de Santiago #Santiago #H17 #B10 https://t.co/lU5I3KKhuB","Bomberos de Santiago","CentralCBS","2021-04-16T02:17:13.000Z","Fri Apr 16 02:17:13 +0000 2021","7","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.462103,-70.6384507 ","3","0","",""
"1382850138457174017","A esta hora, sale un carro de Bomberos de Santiago a prestar apoyo en un incidente que no es una emergencia en las esquinas de PEDRO DE LA BARRA y ALMIRANTE BARROSO, en la comuna de SANTIAGO #Santiago #Q12 https://t.co/O23U4VAItx","Bomberos de Santiago","CentralCBS","2021-04-16T00:15:39.000Z","Fri Apr 16 00:15:39 +0000 2021","5","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4336861,-70.6623282 ","2","0","",""
"1382842712701992963","Estamos respondiendo a una emergencia por presunta emanación de gas en las esquinas de RAMÓN CORVALÁN MELGAREJO y CARABINEROS DE CHILE, en la comuna de SANTIAGO. Concurren 2 carros de Bomberos de Santiago #Santiago #H4 #BT3 https://t.co/TNbO83leR8","Bomberos de Santiago","CentralCBS","2021-04-15T23:46:09.000Z","Thu Apr 15 23:46:09 +0000 2021","4","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.439852,-70.6363879 ","3","0","",""
"1382825338833678336","Estamos respondiendo a Otros servicios (no es una emergencia) en las esquinas de SAN JOSÉ DE LA SIERRA y AVENIDA LAS CONDES, en la comuna de LAS CONDES. Concurre un carro de Bomberos de Santiago #LasCondes #Q15 https://t.co/r3Q1g2BHHj","Bomberos de Santiago","CentralCBS","2021-04-15T22:37:07.000Z","Thu Apr 15 22:37:07 +0000 2021","6","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3786787,-70.4939562 ","2","0","",""
"1382822676209795076","Hemos despachado 4 carros a un llamado estructural en un edificio en las esquinas de PARIS y AVENIDA SANTA ROSA, en la comuna de SANTIAGO #Santiago #B1 #B10 #QR8 #M5 https://t.co/Q9lFQK49h1","Bomberos de Santiago","CentralCBS","2021-04-15T22:26:32.000Z","Thu Apr 15 22:26:32 +0000 2021","7","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4445866,-70.6460908 ","5","0","",""
"1382820981119520768","A esta hora, sale un carro de Bomberos de Santiago a una emergencia por fuego en un vehículo en las esquinas de AUTOPISTA PRESIDENTE KENNEDY DE PONIENTE A ORIENTE y GILBERTO FUENZALIDA, en la comuna de LAS CONDES #LasCondes #B18 https://t.co/NP7eBAGmWA","Bomberos de Santiago","CentralCBS","2021-04-15T22:19:48.000Z","Thu Apr 15 22:19:48 +0000 2021","7","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3887507602087,-70.5453808140167 ","2","0","",""
"1382776239073689604","Estamos respondiendo a un Rescate en accidente de tránsito en las esquinas de SUECIA y MARIÁTEGUI, en la comuna de PROVIDENCIA. Concurren 2 carros de Bomberos de Santiago #Providencia #B14 #B13 https://t.co/krM9YcBQR2","Bomberos de Santiago","CentralCBS","2021-04-15T19:22:00.000Z","Thu Apr 15 19:22:00 +0000 2021","4","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4384619,-70.6020974 ","3","0","",""
"1382771566929448965","A esta hora, sale un carro de Bomberos de Santiago a fuego en árbol o pastizal en las esquinas de AVENIDA SANTA MARÍA y LORETO, en la comuna de RECOLETA #Recoleta #B1 https://t.co/wisuY20KZ1","Bomberos de Santiago","CentralCBS","2021-04-15T19:03:26.000Z","Thu Apr 15 19:03:26 +0000 2021","8","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.434034,-70.6426548 ","2","0","",""
"1382760339834605574","Hemos despachado 2 carros a un Rescate en accidente de tránsito en las esquinas de AUTOPISTA CENTRAL DE SUR A NORTE y ALTURA CATEDRAL, en la comuna de SANTIAGO #Santiago #RX6 #BX11 https://t.co/127CjLtP51","Bomberos de Santiago","CentralCBS","2021-04-15T18:18:50.000Z","Thu Apr 15 18:18:50 +0000 2021","6","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4384254483576,-70.6596867168716 ","3","0","",""
"1382756662956728320","Bomberos de Santiago ha despachado un carro a prestar apoyo en un incidente que no es una emergencia en las esquinas de EL RODEO y CAMINO LA RONDA, en la comuna de LO BARNECHEA #LoBarnechea #B19 https://t.co/PRdcMSh5WG","Bomberos de Santiago","CentralCBS","2021-04-15T18:04:13.000Z","Thu Apr 15 18:04:13 +0000 2021","3","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3532676,-70.5219083 ","2","0","",""
"1382750408452476933","Se despachan 2 carros de Bomberos de Santiago a CALLE SAN JOSÉ DE LA SIERRA y AVENIDA LAS CONDES, comuna de LO BARNECHEA. Se recibió reporte de un rescate de persona (s) #LoBarnechea #RX15 #RH19 https://t.co/lyxWyfBGn6","Bomberos de Santiago","CentralCBS","2021-04-15T17:39:22.000Z","Thu Apr 15 17:39:22 +0000 2021","4","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3666937,-70.5060396 ","3","0","",""
"1382739116014571526","Estamos respondiendo a prestar apoyo en un incidente que no es una emergencia en las esquinas de SANTA MARÍA y AVENIDA EL CREPUSCULO, en la comuna de VITACURA. Concurre un carro de Bomberos de Santiago #Vitacura #B18 https://t.co/mvSMOT4I9x","Bomberos de Santiago","CentralCBS","2021-04-15T16:54:29.000Z","Thu Apr 15 16:54:29 +0000 2021","6","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.374584,-70.5510203 ","2","0","",""
"1382734910386024454","Se despachan 2 carros de Bomberos de Santiago a ROBERTO ESPINOZA y SANTIAGUILLO, comuna de SANTIAGO. Se recibió reporte de una emergencia por presunta emanación de gas #Santiago #H17 #B10 https://t.co/Tt5nbpM17B","Bomberos de Santiago","CentralCBS","2021-04-15T16:37:47.000Z","Thu Apr 15 16:37:47 +0000 2021","4","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4609828,-70.6524508 ","3","0","",""
"1382722338618273795","Se despachan 4 carros de Bomberos de Santiago a TARAPACÁ y NATANIEL COX, comuna de SANTIAGO. Se recibió reporte de una emergencia con fuego estructural en un edificio #Santiago #B11 #B4 #Q6 #M5 https://t.co/BOB3a78G6T","Bomberos de Santiago","CentralCBS","2021-04-15T15:47:49.000Z","Thu Apr 15 15:47:49 +0000 2021","16","7","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.448034,-70.6538612 ","5","0","",""
"1382677743234641920","Estamos respondiendo a fuego en árbol o pastizal en las esquinas de AVENIDA RAÚL LABBÉ y AVENIDA LA DEHESA, en la comuna de LO BARNECHEA. Concurre un carro de Bomberos de Santiago #LoBarnechea #BX19 https://t.co/JJAl8GmU98","Bomberos de Santiago","CentralCBS","2021-04-15T12:50:37.000Z","Thu Apr 15 12:50:37 +0000 2021","4","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3642925,-70.5145354 ","2","0","",""
"1382673663795806209","Bomberos de Santiago ha despachado 2 carros a un rescate vehicular en las esquinas de LORD COCHRANE y SANTIAGO, en la comuna de SANTIAGO #Santiago #RX7 #BX10 https://t.co/UTdyQTvlZy","Bomberos de Santiago","CentralCBS","2021-04-15T12:34:24.000Z","Thu Apr 15 12:34:24 +0000 2021","9","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4626090178933,-70.6531004943767 ","3","0","",""
"1382481625569767427","Hemos despachado un carro a una emergencia por rescate de persona (s) en las esquinas de ERNESTO MUZARD y AVENIDA PEDRO DE VALDIVIA, en la comuna de PROVIDENCIA #Providencia #B14 https://t.co/GfzXjINgBM","Bomberos de Santiago","CentralCBS","2021-04-14T23:51:19.000Z","Wed Apr 14 23:51:19 +0000 2021","15","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4419126,-70.6067353 ","2","0","",""
"1382475373393367041","Bomberos de Santiago ha despachado 2 carros a un rescate vehicular en las esquinas de AVENIDA ALMIRANTE BLANCO ENCALADA y REPUBLICA, en la comuna de SANTIAGO #Santiago #RX6 #BX17 https://t.co/ZDInVfdssS","Bomberos de Santiago","CentralCBS","2021-04-14T23:26:28.000Z","Wed Apr 14 23:26:28 +0000 2021","11","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4573289231287,-70.6664968905457 ","3","0","",""
"1382411859609935876","A esta hora, sale un carro de Bomberos de Santiago a una emergencia por rescate de persona (s) en las esquinas de SANTA ELENA y PORVENIR, en la comuna de SANTIAGO #Santiago #RX7 https://t.co/kiGKbDuuPA","Bomberos de Santiago","CentralCBS","2021-04-14T19:14:05.000Z","Wed Apr 14 19:14:05 +0000 2021","14","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4549748,-70.6314228 ","2","0","",""
"1382398275135934466","Hemos despachado 2 carros a una emergencia de Accidente eléctrico en las esquinas de FRANKLIN y ARTURO PRAT, en la comuna de SANTIAGO #Santiago #B10 #RX7 https://t.co/RmF6nAKXDW","Bomberos de Santiago","CentralCBS","2021-04-14T18:20:07.000Z","Wed Apr 14 18:20:07 +0000 2021","13","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4730674,-70.6464698 ","3","0","",""
"1382371907731853317","Estamos respondiendo a un Rescate en accidente de tránsito en las esquinas de AVENIDA SANTA ROSA y ARAUCO, en la comuna de SANTIAGO. Concurren 2 carros de Bomberos de Santiago #Santiago #RX7 #BX10 https://t.co/otR87Bgs07","Bomberos de Santiago","CentralCBS","2021-04-14T16:35:20.000Z","Wed Apr 14 16:35:20 +0000 2021","9","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4716950581647,-70.6421579362378 ","3","0","",""
"1382364047820095492","Hemos despachado 3 carros a una Emanación de gas en las esquinas de AVENIDA PROVIDENCIA y AVENIDA MANUEL MONTT, en la comuna de PROVIDENCIA #Providencia #B4 #B13 #H4Ñ https://t.co/ipaXQzzYQP","Bomberos de Santiago","CentralCBS","2021-04-14T16:04:06.000Z","Wed Apr 14 16:04:06 +0000 2021","5","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4288261944387,-70.6203489072645 ","4","0","",""
"1382363886276468737","A esta hora, salen 2 carros de Bomberos de Santiago a una emergencia por presunta emanación de gas en las esquinas de AVENIDA PROVIDENCIA y AVENIDA MANUEL MONTT, en la comuna de PROVIDENCIA #Providencia #B4 #B13 https://t.co/ipaXQzzYQP","Bomberos de Santiago","CentralCBS","2021-04-14T16:03:28.000Z","Wed Apr 14 16:03:28 +0000 2021","5","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4288261944387,-70.6203489072645 ","3","0","",""
"1382362545411985410","Se despachan 2 carros de Bomberos de Santiago a AVENIDA SANTA MARIA y AVENIDA RECOLETA, comuna de RECOLETA. Se recibió reporte de un Rescate en accidente de tránsito #Recoleta #RX8 #BR2 https://t.co/1wZ7yN4HKS","Bomberos de Santiago","CentralCBS","2021-04-14T15:58:08.000Z","Wed Apr 14 15:58:08 +0000 2021","4","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4326277290362,-70.648567595453 ","3","0","",""
"1382356163929460743","A esta hora, sale un carro de Bomberos de Santiago a Otros servicios (no es una emergencia) en las esquinas de CLAUDIO GAY y VERGARA, en la comuna de SANTIAGO #Santiago #B11 https://t.co/wLwlj2PSXO","Bomberos de Santiago","CentralCBS","2021-04-14T15:32:47.000Z","Wed Apr 14 15:32:47 +0000 2021","4","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4545519,-70.6616799 ","2","0","",""
"1382335581825433601","Estamos respondiendo a prestar apoyo en un incidente que no es una emergencia en las esquinas de FRAY CAMILO HENRIQUEZ y AVENIDA DIEZ DE JULIO HUAMACHUCO, en la comuna de SANTIAGO. Concurre un carro de Bomberos de Santiago #Santiago #B10 https://t.co/7MUZhg4DyA","Bomberos de Santiago","CentralCBS","2021-04-14T14:10:59.000Z","Wed Apr 14 14:10:59 +0000 2021","3","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4516466951299,-70.6333682805088 ","2","0","",""
"1382208351505895427","Se despacha un carro de Bomberos de Santiago a MAIMÓNIDES y SANTA ISABEL, comuna de SANTIAGO. Se recibió reporte de un emergencia por fuego en árbol o vegetación #Santiago #BT3 https://t.co/BkyswkwV36","Bomberos de Santiago","CentralCBS","2021-04-14T05:45:25.000Z","Wed Apr 14 05:45:25 +0000 2021","7","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4484512,-70.6334226 ","2","0","",""
"1382191755718692864","A esta hora, sale un carro de Bomberos de Santiago a Otros servicios (no es una emergencia) en las esquinas de SAN MARTÍN y BOMBERO SALAS, en la comuna de SANTIAGO #Santiago #Q12 https://t.co/BeQTR3EkXp","Bomberos de Santiago","CentralCBS","2021-04-14T04:39:29.000Z","Wed Apr 14 04:39:29 +0000 2021","8","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4418156,-70.6578936 ","2","0","",""
"1382162901843202056","A esta hora, sale un carro de Bomberos de Santiago a un emergencia por fuego en árbol o vegetación en las esquinas de AVENIDA SANTA MARÍA y AVENIDA RECOLETA, en la comuna de RECOLETA #Recoleta #BR2 https://t.co/fouIaZJE2A","Bomberos de Santiago","CentralCBS","2021-04-14T02:44:49.000Z","Wed Apr 14 02:44:49 +0000 2021","7","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4325979,-70.6485596 ","2","0","",""
"1382145050260439041","Hemos despachado un carro a una emergencia por rescate de persona (s) en las esquinas de MAR JÓNICO y PARTENON, en la comuna de VITACURA #Vitacura #RH19 https://t.co/0t5qsitCwf","Bomberos de Santiago","CentralCBS","2021-04-14T01:33:53.000Z","Wed Apr 14 01:33:53 +0000 2021","14","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3845302,-70.5606461 ","2","0","",""
"1382127161788751877","Se despachan 2 carros de Bomberos de Santiago a AUTOPISTA CENTRAL DE SUR A NORTE y ÑUBLE, comuna de SANTIAGO. Se recibió reporte de un rescate vehicular #Santiago #RX6 #BX17 https://t.co/YCO9L48jOO","Bomberos de Santiago","CentralCBS","2021-04-14T00:22:48.000Z","Wed Apr 14 00:22:48 +0000 2021","6","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4698756909353,-70.656190461377 ","3","0","",""
"1382122590563631106","Estamos respondiendo a una emergencia por un Accidente Eléctrico en las esquinas de AVENIDA PORTUGAL y MAULE, en la comuna de SANTIAGO. Concurren 2 carros de Bomberos de Santiago #Santiago #B10 #Q7 https://t.co/fr9xFBgcXA","Bomberos de Santiago","CentralCBS","2021-04-14T00:04:38.000Z","Wed Apr 14 00:04:38 +0000 2021","7","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4651682,-70.6310637 ","3","0","",""
"1382117294025887744","Se despacha un carro de Bomberos de Santiago a AVENIDA SANTA MARÍA y PUENTE LORETO, comuna de RECOLETA. Se recibió reporte de una emergencia por rescate de persona (s) #Recoleta #RH1 https://t.co/SpPhI7oStO","Bomberos de Santiago","CentralCBS","2021-04-13T23:43:36.000Z","Tue Apr 13 23:43:36 +0000 2021","5","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4338182,-70.643082 ","2","0","",""
"1382116084610953220","A esta hora, sale un carro de Bomberos de Santiago a fuego en árbol o pastizal en las esquinas de AVENIDA PEDRO AGUIRRE CERDA y AVENIDA SAN ALBERTO HURTADO, en la comuna de ESTACIÓN CENTRAL #EstaciónCentral #BX17 https://t.co/NixXEXWmF6","Bomberos de Santiago","CentralCBS","2021-04-13T23:38:47.000Z","Tue Apr 13 23:38:47 +0000 2021","8","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4747042430861,-70.6866424929153 ","2","0","",""
"1382051435634917378","Se despachan 3 carros de Bomberos de Santiago a ARAUCO y SAN FRANCISCO, comuna de SANTIAGO. Se recibió reporte de un llamado estructural #Santiago #B10 #B5 #Q7 https://t.co/TvIHhauWqV","Bomberos de Santiago","CentralCBS","2021-04-13T19:21:54.000Z","Tue Apr 13 19:21:54 +0000 2021","8","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4717955,-70.6438798 ","4","0","",""
"1382030331402989568","Bomberos de Santiago ha despachado 2 carros a una emergencia por fuego en un vehículo en las esquinas de CAMINO LO BOZA y BRASIL, en la comuna de RENCA #Renca #B21 #X3 https://t.co/grM8REkjsL","Bomberos de Santiago","CentralCBS","2021-04-13T17:58:02.000Z","Tue Apr 13 17:58:02 +0000 2021","5","6","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4006794,-70.7336033 ","3","0","",""
"1382027307695628292","A esta hora, sale un carro de Bomberos de Santiago a una emergencia por fuego en un vehículo en las esquinas de CAMINO LO BOZA y BRASIL, en la comuna de RENCA #Renca #B21 https://t.co/grM8REkjsL","Bomberos de Santiago","CentralCBS","2021-04-13T17:46:01.000Z","Tue Apr 13 17:46:01 +0000 2021","6","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4006794,-70.7336033 ","2","0","",""
"1382022774059900939","Se despacha un carro de Bomberos de Santiago a AVENIDA RECOLETA y EL ROBLE, comuna de RECOLETA. Se recibió reporte de un Rescate en accidente de tránsito #Recoleta #RX8 https://t.co/BaQieAdI2h","Bomberos de Santiago","CentralCBS","2021-04-13T17:28:00.000Z","Tue Apr 13 17:28:00 +0000 2021","4","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4049549,-70.6431178 ","2","0","",""
"1382003252565262341","Se despachan 2 carros de Bomberos de Santiago a AVENIDA MANUEL ANTONIO MATTA y SIERRA BELLA, comuna de SANTIAGO. Se recibió reporte de un Rescate en accidente de tránsito #Santiago #RX7 #BX10 https://t.co/oTHP72G4Hp","Bomberos de Santiago","CentralCBS","2021-04-13T16:10:26.000Z","Tue Apr 13 16:10:26 +0000 2021","7","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4571013,-70.6369314 ","3","0","",""
"1381989494644207617","A esta hora, salen 2 carros de Bomberos de Santiago a una Emanación de gas en las esquinas de AVENIDA 10 DE JULIO HUAMACHUCO y CUEVAS, en la comuna de SANTIAGO #Santiago #B4 #B10 https://t.co/PLoFZh1MYd","Bomberos de Santiago","CentralCBS","2021-04-13T15:15:46.000Z","Tue Apr 13 15:15:46 +0000 2021","6","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4517169,-70.6354667 ","3","0","",""
"1381988127049453568","Estamos respondiendo a una emergencia de Accidente eléctrico en las esquinas de AVENIDA LUIS THAYER OJEDA y AVENIDA PROVIDENCIA, en la comuna de PROVIDENCIA. Concurren 3 carros de Bomberos de Santiago #Providencia #B14 #Q8 #B11 https://t.co/geB0qWxZbn","Bomberos de Santiago","CentralCBS","2021-04-13T15:10:20.000Z","Tue Apr 13 15:10:20 +0000 2021","2","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4187224,-70.6027131 ","4","0","",""
"1381961072446427136","Estamos respondiendo a emergencia en otra jurisdicción en las esquinas de CAMINO AGUAS CLARAS y ROQUE PÉREZ, en la comuna de PUDAHUEL. Concurre un carro de Bomberos de Santiago #Pudahuel #B21 https://t.co/5mdwsUkb7P","Bomberos de Santiago","CentralCBS","2021-04-13T13:22:49.000Z","Tue Apr 13 13:22:49 +0000 2021","5","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.36304,-70.7996355 ","2","0","",""
"1381941552696680453","Bomberos de Santiago ha despachado 2 carros a una emergencia de Accidente eléctrico en las esquinas de CATORCE NORTE y LONGITUDINAL TRES, en la comuna de INDEPENDENCIA #Independencia #B22 #Q8 https://t.co/L7rm6G8dt7","Bomberos de Santiago","CentralCBS","2021-04-13T12:05:16.000Z","Tue Apr 13 12:05:16 +0000 2021","10","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4191065,-70.6744131 ","3","0","",""
"1381797654070501378","Bomberos de Santiago ha despachado 3 carros a una emergencia por un Accidente Eléctrico en las esquinas de PASEO DEL CID y PASEO DE ALCALÁ, en la comuna de LO BARNECHEA #LoBarnechea #B19 #Q15 #B11 https://t.co/hemtkSep88","Bomberos de Santiago","CentralCBS","2021-04-13T02:33:27.000Z","Tue Apr 13 02:33:27 +0000 2021","16","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3234286187592,-70.535186609401 ","4","0","",""
